user_id,email,signup_date,country,user_type
1788,user1788@example.com,2023-03-28,Macao,regular
1789,user1789@example.com,2024-05-17,Austria,regular
1790,user1790@example.com,2023-04-27,Jordan,regular
1791,user1791@example.com,2023-11-22,Taiwan,regular
1792,user1792@example.com,2023-03-25,Guam,regular
1793,user1793@example.com,2025-06-24,Seychelles,regular
1794,user1794@example.com,2025-07-07,Zimbabwe,regular
1795,user1795@example.com,2025-06-09,Indonesia,regular
1796,user1796@example.com,2024-04-17,Antarctica (the territory South of 60 deg S),vip
1797,user1797@example.com,2025-08-08,Faroe Islands,vip
1798,user1798@example.com,2024-10-26,Liechtenstein,vip
1799,user1799@example.com,2023-11-16,Guinea-Bissau,regular
1800,user1800@example.com,2025-04-04,Wallis and Futuna,regular
1801,user1801@example.com,2024-07-02,Jersey,regular
1802,user1802@example.com,2023-09-11,Pitcairn Islands,regular
1803,user1803@example.com,2025-05-25,Panama,vip
1804,user1804@example.com,2024-07-09,Belize,vip
1805,user1805@example.com,2025-07-14,French Polynesia,vip
1806,user1806@example.com,2023-12-14,Rwanda,regular
1807,user1807@example.com,2023-03-21,Belize,vip
1808,user1808@example.com,2024-01-17,Cape Verde,vip
1809,user1809@example.com,2024-07-09,Rwanda,vip
1810,user1810@example.com,2025-08-07,Cape Verde,regular
1811,user1811@example.com,2024-07-24,Ghana,regular
1812,user1812@example.com,2024-06-09,Botswana,regular
1813,user1813@example.com,2023-04-18,Albania,regular
1814,user1814@example.com,2024-03-19,Kenya,regular
1815,user1815@example.com,2024-06-08,Senegal,vip
1816,user1816@example.com,2024-01-20,Bosnia and Herzegovina,regular
1817,user1817@example.com,2023-06-20,Benin,regular
1818,user1818@example.com,2023-09-14,Jersey,vip
1819,user1819@example.com,2024-10-24,Moldova,vip
1820,user1820@example.com,2025-04-06,Malaysia,regular
1821,user1821@example.com,2024-08-21,Bosnia and Herzegovina,vip
1822,user1822@example.com,2023-01-06,Benin,regular
1823,user1823@example.com,2024-05-29,Micronesia,regular
1824,user1824@example.com,2023-04-20,Nepal,vip
1825,user1825@example.com,2025-06-13,Slovenia,regular
1826,user1826@example.com,2024-04-13,Tonga,vip
1827,user1827@example.com,2024-07-17,American Samoa,vip
1828,user1828@example.com,2024-02-23,Isle of Man,vip
1829,user1829@example.com,2024-07-21,Slovakia (Slovak Republic),vip
1830,user1830@example.com,2023-04-07,Saint Kitts and Nevis,regular
1831,user1831@example.com,2025-04-14,United Kingdom,vip
1832,user1832@example.com,2023-12-09,Montserrat,vip
1833,user1833@example.com,2025-02-13,Chile,regular
1834,user1834@example.com,2025-10-26,Hong Kong,regular
1835,user1835@example.com,2023-08-17,Burundi,vip
1836,user1836@example.com,2024-01-18,Gabon,regular
1837,user1837@example.com,2024-01-17,Lithuania,vip
1838,user1838@example.com,2023-07-11,Bahrain,vip
1839,user1839@example.com,2023-08-13,Jordan,regular
1840,user1840@example.com,2024-01-29,Italy,regular
1841,user1841@example.com,2024-03-06,Liberia,vip
1842,user1842@example.com,2023-03-26,Guyana,vip
1843,user1843@example.com,2023-12-23,Western Sahara,regular
1844,user1844@example.com,2023-12-15,Saint Helena,regular
1845,user1845@example.com,2025-07-24,Lithuania,vip
1846,user1846@example.com,2025-06-06,Nicaragua,vip
1847,user1847@example.com,2023-09-26,Kuwait,vip
1848,user1848@example.com,2023-05-12,Burkina Faso,regular
1849,user1849@example.com,2024-03-14,Albania,vip
1850,user1850@example.com,2024-08-02,Grenada,regular
1851,user1851@example.com,2025-07-17,Hong Kong,regular
1852,user1852@example.com,2024-04-21,Kazakhstan,regular
1853,user1853@example.com,2024-04-29,Jersey,vip
1854,user1854@example.com,2025-09-03,Nepal,vip
1855,user1855@example.com,2023-06-26,French Southern Territories,regular
1856,user1856@example.com,2024-04-08,Netherlands,regular
1857,user1857@example.com,2025-11-11,Cook Islands,vip
1858,user1858@example.com,2024-12-10,Germany,vip
1859,user1859@example.com,2023-08-29,Indonesia,regular
1860,user1860@example.com,2024-04-05,French Guiana,vip
1861,user1861@example.com,2025-11-10,North Macedonia,vip
1862,user1862@example.com,2024-12-28,Morocco,vip
1863,user1863@example.com,2023-12-08,Greece,vip
1864,user1864@example.com,2024-07-03,Fiji,regular
1865,user1865@example.com,2024-07-29,Haiti,vip
1866,user1866@example.com,2023-05-22,Venezuela,vip
1867,user1867@example.com,2025-04-20,Cook Islands,regular
1868,user1868@example.com,2025-06-03,Mayotte,regular
1869,user1869@example.com,2023-09-02,Pitcairn Islands,regular
1870,user1870@example.com,2025-03-30,Anguilla,vip
1871,user1871@example.com,2024-11-13,Western Sahara,vip
1872,user1872@example.com,2023-10-18,Kazakhstan,regular
1873,user1873@example.com,2024-02-22,Switzerland,vip
1874,user1874@example.com,2025-11-07,Bangladesh,vip
1875,user1875@example.com,2024-08-23,Peru,regular
1876,user1876@example.com,2025-01-10,Burundi,vip
1877,user1877@example.com,2025-08-06,Gabon,vip
1878,user1878@example.com,2023-12-07,El Salvador,regular
1879,user1879@example.com,2025-09-15,Cape Verde,regular
1880,user1880@example.com,2024-09-14,Somalia,regular
1881,user1881@example.com,2024-07-04,Barbados,vip
1882,user1882@example.com,2024-10-24,Netherlands Antilles,regular
1883,user1883@example.com,2024-12-10,Myanmar,vip
1884,user1884@example.com,2024-08-10,Martinique,vip
1885,user1885@example.com,2025-01-21,Uzbekistan,vip
1886,user1886@example.com,2025-11-05,Italy,vip
1887,user1887@example.com,2025-03-20,Argentina,regular
1888,user1888@example.com,2024-06-07,Reunion,regular
1889,user1889@example.com,2025-03-10,Nepal,regular
1890,user1890@example.com,2025-08-14,United States Virgin Islands,vip
1891,user1891@example.com,2023-04-08,Botswana,vip
1892,user1892@example.com,2023-12-17,Palestinian Territory,regular
1893,user1893@example.com,2025-09-24,Guinea,regular
1894,user1894@example.com,2023-08-12,Oman,regular
1895,user1895@example.com,2025-07-05,Aruba,regular
1896,user1896@example.com,2025-04-19,Oman,regular
1897,user1897@example.com,2025-10-14,Oman,regular
1898,user1898@example.com,2024-08-08,Sao Tome and Principe,vip
1899,user1899@example.com,2024-04-25,South Africa,vip
1900,user1900@example.com,2024-09-25,Botswana,regular
1901,user1901@example.com,2022-12-13,Bolivia,regular
1902,user1902@example.com,2024-01-02,Cyprus,vip
1903,user1903@example.com,2025-01-28,San Marino,regular
1904,user1904@example.com,2025-02-09,Moldova,vip
1905,user1905@example.com,2025-05-16,Portugal,regular
1906,user1906@example.com,2025-05-08,Cyprus,vip
1907,user1907@example.com,2024-10-19,Holy See (Vatican City State),regular
1908,user1908@example.com,2024-07-26,Kyrgyz Republic,vip
1909,user1909@example.com,2025-10-17,Namibia,vip
1910,user1910@example.com,2025-11-03,Macao,regular
1911,user1911@example.com,2023-07-19,Guatemala,vip
1912,user1912@example.com,2023-01-04,Liberia,vip
1913,user1913@example.com,2023-05-08,French Polynesia,regular
1914,user1914@example.com,2024-09-03,Uruguay,vip
1915,user1915@example.com,2023-04-09,Brazil,vip
1916,user1916@example.com,2023-07-05,Guernsey,regular
1917,user1917@example.com,2024-03-25,Guam,regular
1918,user1918@example.com,2024-11-03,Slovenia,regular
1919,user1919@example.com,2023-10-14,Mali,regular
1920,user1920@example.com,2024-12-16,Guernsey,vip
1921,user1921@example.com,2024-12-05,Bhutan,vip
1922,user1922@example.com,2024-10-07,Saint Helena,regular
1923,user1923@example.com,2025-11-13,Korea,regular
1924,user1924@example.com,2024-04-05,Bangladesh,regular
1925,user1925@example.com,2024-03-07,Aruba,vip
1926,user1926@example.com,2023-05-24,Angola,regular
1927,user1927@example.com,2024-05-12,Oman,vip
1928,user1928@example.com,2023-05-15,Philippines,vip
1929,user1929@example.com,2023-08-09,Venezuela,regular
1930,user1930@example.com,2023-12-10,Maldives,regular
1931,user1931@example.com,2023-08-25,Micronesia,vip
1932,user1932@example.com,2023-08-02,Greenland,vip
1933,user1933@example.com,2025-04-14,Japan,vip
1934,user1934@example.com,2024-11-13,Djibouti,vip
1935,user1935@example.com,2024-08-17,Norfolk Island,vip
1936,user1936@example.com,2023-09-09,Colombia,vip
1937,user1937@example.com,2025-08-17,Palestinian Territory,regular
1938,user1938@example.com,2024-09-28,Indonesia,regular
1939,user1939@example.com,2023-01-11,Saint Pierre and Miquelon,vip
1940,user1940@example.com,2025-07-07,Turks and Caicos Islands,regular
1941,user1941@example.com,2023-09-29,Korea,regular
1942,user1942@example.com,2025-06-03,Japan,vip
1943,user1943@example.com,2024-07-23,Albania,regular
1944,user1944@example.com,2025-11-25,Croatia,regular
1945,user1945@example.com,2023-10-12,Fiji,regular
1946,user1946@example.com,2025-11-24,Sudan,regular
1947,user1947@example.com,2023-03-04,Morocco,vip
1948,user1948@example.com,2023-05-04,South Georgia and the South Sandwich Islands,vip
1949,user1949@example.com,2025-03-10,Colombia,vip
1950,user1950@example.com,2024-06-17,Greece,vip
1951,user1951@example.com,2023-09-29,Kuwait,regular
1952,user1952@example.com,2023-05-23,Estonia,regular
1953,user1953@example.com,2025-10-03,Tokelau,vip
1954,user1954@example.com,2024-12-26,Marshall Islands,vip
1955,user1955@example.com,2025-08-15,Germany,regular
1956,user1956@example.com,2025-06-11,Iceland,vip
1957,user1957@example.com,2025-07-03,India,regular
1958,user1958@example.com,2025-05-26,Brazil,regular
1959,user1959@example.com,2024-05-20,Guinea,regular
1960,user1960@example.com,2024-11-07,Niger,vip
1961,user1961@example.com,2023-08-22,Suriname,regular
1962,user1962@example.com,2025-10-08,Romania,regular
1963,user1963@example.com,2024-03-03,Uruguay,regular
1964,user1964@example.com,2025-07-08,Nauru,regular
1965,user1965@example.com,2023-04-07,Peru,regular
1966,user1966@example.com,2023-06-23,Germany,regular
1967,user1967@example.com,2023-05-29,Dominican Republic,vip
1968,user1968@example.com,2024-03-15,Brazil,regular
1969,user1969@example.com,2023-09-07,Holy See (Vatican City State),regular
1970,user1970@example.com,2025-11-08,Cambodia,regular
1971,user1971@example.com,2025-01-28,Iceland,vip
1972,user1972@example.com,2024-09-06,Nepal,vip
1973,user1973@example.com,2023-06-29,Morocco,regular
1974,user1974@example.com,2024-07-15,Jamaica,regular
1975,user1975@example.com,2023-09-11,Libyan Arab Jamahiriya,regular
1976,user1976@example.com,2025-08-10,Mauritania,regular
1977,user1977@example.com,2025-11-08,Uruguay,vip
1978,user1978@example.com,2025-08-25,Venezuela,regular
1979,user1979@example.com,2023-08-23,Moldova,vip
1980,user1980@example.com,2023-08-13,Liechtenstein,vip
1981,user1981@example.com,2024-02-18,Burundi,regular
1982,user1982@example.com,2023-09-13,Germany,vip
1983,user1983@example.com,2024-10-27,Niger,regular
1984,user1984@example.com,2023-02-18,Tonga,regular
1985,user1985@example.com,2024-06-06,Zambia,vip
1986,user1986@example.com,2022-12-11,Libyan Arab Jamahiriya,vip
1987,user1987@example.com,2023-06-27,Congo,vip
1988,user1988@example.com,2024-07-15,Monaco,regular
1989,user1989@example.com,2025-01-20,Palau,regular
1990,user1990@example.com,2025-01-03,Ireland,vip
1991,user1991@example.com,2025-10-25,Liechtenstein,vip
1992,user1992@example.com,2024-09-02,Russian Federation,regular
1993,user1993@example.com,2024-10-16,Liechtenstein,vip
1994,user1994@example.com,2023-08-13,Belize,vip
1995,user1995@example.com,2025-04-23,Antarctica (the territory South of 60 deg S),vip
1996,user1996@example.com,2023-11-04,French Guiana,vip
1997,user1997@example.com,2023-01-16,Falkland Islands (Malvinas),vip
1998,user1998@example.com,2023-11-11,Mauritania,regular
1999,user1999@example.com,2024-02-18,Chile,vip
2000,user2000@example.com,2024-11-06,Mongolia,vip
2001,user2001@example.com,2025-01-04,Mexico,regular
2002,user2002@example.com,2025-01-28,Bouvet Island (Bouvetoya),vip
2003,user2003@example.com,2025-05-04,Brazil,regular
2004,user2004@example.com,2024-01-17,Singapore,regular
2005,user2005@example.com,2025-03-19,Swaziland,vip
2006,user2006@example.com,2024-06-18,Mauritius,regular
2007,user2007@example.com,2023-01-30,Senegal,vip
2008,user2008@example.com,2024-10-12,Mayotte,regular
2009,user2009@example.com,2023-11-01,Jamaica,vip
2010,user2010@example.com,2023-05-05,Saint Pierre and Miquelon,vip
2011,user2011@example.com,2025-09-07,Sao Tome and Principe,regular
2012,user2012@example.com,2023-12-16,French Southern Territories,vip
2013,user2013@example.com,2023-01-16,Korea,regular
2014,user2014@example.com,2024-01-09,Guernsey,vip
2015,user2015@example.com,2023-04-11,Kazakhstan,regular
2016,user2016@example.com,2023-05-28,Singapore,vip
2017,user2017@example.com,2023-11-30,Cote d'Ivoire,regular
2018,user2018@example.com,2025-05-28,Portugal,vip
2019,user2019@example.com,2024-05-24,Tokelau,vip
2020,user2020@example.com,2025-07-02,Norfolk Island,regular
2021,user2021@example.com,2024-09-22,Chad,regular
2022,user2022@example.com,2025-07-11,Burundi,regular
2023,user2023@example.com,2023-10-13,Suriname,vip
2024,user2024@example.com,2023-10-14,Sri Lanka,vip
2025,user2025@example.com,2023-02-27,Montenegro,regular
2026,user2026@example.com,2024-05-24,Martinique,regular
2027,user2027@example.com,2024-02-06,Nepal,regular
2028,user2028@example.com,2025-03-12,Chile,regular
2029,user2029@example.com,2024-04-12,Romania,vip
2030,user2030@example.com,2024-02-24,French Guiana,regular
2031,user2031@example.com,2025-05-04,Ethiopia,vip
2032,user2032@example.com,2025-02-03,United Arab Emirates,vip
2033,user2033@example.com,2025-10-17,Suriname,regular
2034,user2034@example.com,2023-04-23,Burkina Faso,regular
2035,user2035@example.com,2024-08-27,Uruguay,regular
2036,user2036@example.com,2023-02-27,Falkland Islands (Malvinas),regular
2037,user2037@example.com,2025-09-10,Brunei Darussalam,vip
2038,user2038@example.com,2025-11-20,Tonga,regular
2039,user2039@example.com,2023-06-21,Egypt,regular
2040,user2040@example.com,2023-07-12,Rwanda,vip
2041,user2041@example.com,2024-04-10,Switzerland,regular
2042,user2042@example.com,2023-12-16,Senegal,vip
2043,user2043@example.com,2025-10-12,India,vip
2044,user2044@example.com,2024-12-26,Cambodia,vip
2045,user2045@example.com,2025-05-11,Norfolk Island,vip
2046,user2046@example.com,2024-01-18,Niue,vip
2047,user2047@example.com,2024-08-31,Honduras,vip
2048,user2048@example.com,2024-10-29,Belarus,vip
2049,user2049@example.com,2025-08-07,South Africa,vip
2050,user2050@example.com,2023-04-20,Iraq,vip
2051,user2051@example.com,2025-02-04,San Marino,vip
2052,user2052@example.com,2024-02-02,Puerto Rico,regular
2053,user2053@example.com,2024-06-22,Korea,vip
2054,user2054@example.com,2024-12-24,Greece,vip
2055,user2055@example.com,2025-05-19,Afghanistan,regular
2056,user2056@example.com,2023-04-20,Saint Martin,vip
2057,user2057@example.com,2024-11-08,North Macedonia,vip
2058,user2058@example.com,2025-09-23,Qatar,vip
2059,user2059@example.com,2024-06-05,Thailand,regular
2060,user2060@example.com,2023-03-05,South Africa,regular
2061,user2061@example.com,2025-03-06,Indonesia,regular
2062,user2062@example.com,2023-10-31,Japan,regular
2063,user2063@example.com,2023-10-22,Lithuania,vip
2064,user2064@example.com,2024-01-18,Gibraltar,vip
2065,user2065@example.com,2024-02-10,Guadeloupe,vip
2066,user2066@example.com,2025-03-26,Morocco,regular
2067,user2067@example.com,2023-06-17,Mongolia,regular
2068,user2068@example.com,2024-12-19,Solomon Islands,vip
2069,user2069@example.com,2024-05-13,Uganda,regular
2070,user2070@example.com,2025-10-22,Serbia,vip
2071,user2071@example.com,2023-02-10,Aruba,regular
2072,user2072@example.com,2023-04-30,Niue,vip
2073,user2073@example.com,2024-11-09,Andorra,vip
2074,user2074@example.com,2023-06-07,Vanuatu,vip
2075,user2075@example.com,2023-07-30,Kazakhstan,vip
2076,user2076@example.com,2024-11-05,Afghanistan,vip
2077,user2077@example.com,2024-09-21,Cook Islands,vip
2078,user2078@example.com,2025-10-31,United States of America,regular
2079,user2079@example.com,2023-06-19,Turkmenistan,vip
2080,user2080@example.com,2025-09-01,Gabon,regular
2081,user2081@example.com,2023-07-31,Tunisia,regular
2082,user2082@example.com,2024-01-26,Bermuda,vip
2083,user2083@example.com,2025-09-08,Guyana,regular
2084,user2084@example.com,2023-12-20,Belize,regular
2085,user2085@example.com,2024-06-26,Papua New Guinea,regular
2086,user2086@example.com,2025-08-31,Chad,regular
2087,user2087@example.com,2023-02-15,Indonesia,regular
2088,user2088@example.com,2025-07-25,Gambia,regular
2089,user2089@example.com,2025-11-17,Saudi Arabia,vip
2090,user2090@example.com,2023-11-25,Japan,regular
2091,user2091@example.com,2025-09-10,Bermuda,regular
2092,user2092@example.com,2025-11-24,Bhutan,regular
2093,user2093@example.com,2022-11-28,Croatia,regular
2094,user2094@example.com,2024-12-06,Belarus,regular
2095,user2095@example.com,2023-06-21,Nauru,regular
2096,user2096@example.com,2023-11-13,Maldives,vip
2097,user2097@example.com,2025-10-18,Kenya,vip
2098,user2098@example.com,2022-12-11,Algeria,regular
2099,user2099@example.com,2025-11-11,Guam,vip
2100,user2100@example.com,2023-06-02,Tokelau,vip
2101,user2101@example.com,2024-09-13,Puerto Rico,regular
2102,user2102@example.com,2023-06-20,Lesotho,regular
2103,user2103@example.com,2023-03-17,Denmark,vip
2104,user2104@example.com,2024-07-14,Benin,regular
2105,user2105@example.com,2023-05-05,Bosnia and Herzegovina,regular
2106,user2106@example.com,2024-03-27,Heard Island and McDonald Islands,vip
2107,user2107@example.com,2024-03-05,Burundi,vip
2108,user2108@example.com,2024-07-13,Singapore,regular
2109,user2109@example.com,2023-06-21,Norway,vip
2110,user2110@example.com,2025-10-13,Cambodia,regular
2111,user2111@example.com,2023-03-13,Marshall Islands,regular
